"Time","Latitude","Longitude","Depth_Km","Magnitude"
"42680.33172395833","42.9223","13.1617","7","2.1"
"42680.33492731481","42.9378","13.0382","11","2.2"
"42680.33590405092","43.0152","13.12","6.4","2.1"
"42680.34066273148","42.7042","13.2532","8.1","2"
"42680.34460439815","42.9203","13.1412","7.5","2.4"
"42680.34756597222","42.8617","13.1459999999999","10.2","2.2"
"42680.34947592593","42.9333","13.0463","11.8","2.3"
"42680.349846875","42.88","13.0903","10.2","2.1"
"42680.35859375","42.868","13.2357","10.4","2"
"42680.36052569444","43.0185","13.1388","7.4","2"
"42680.36251157407","42.7863","13.1415","9.9","2"
"42680.36403078704","42.6907","13.1267","11","2.1"
"42680.37108240741","42.895","13.1605","8.4","2.3"
"42680.37310486111","43.0193","13.1057","9.699999999999999","2.3"
"42680.37419699074","42.9692","13.0863","10.2","2.2"
"42680.37535034723","42.5978","13.3133","10.8","2.1"
"42680.37838125","42.8923","13.2388","9.800000000000001","2"
"42680.37948692129","42.8828","13.1513","10.9","2"
"42680.3815255787","42.9127","13.1652","8.6","2.2"
"42680.38232430555","42.8718","13.0905","11","2.1"
"42680.38701701389","42.9302","13.0488","9.699999999999999","2.2"
"42680.39141782407","42.8797","13.2093","5.9","2.2"
"42680.39220486111","42.769","13.0593","10.2","2"
"42680.39397361111","42.5713","13.2402","10.7","2.4"
"42680.39433090277","42.9382","13.2155","9.4","2.2"
"42680.39898101852","42.9295","13.216","7.6","2.1"
"42680.4044431713","42.9917","13.0773","10","2.1"
"42680.40574143518","42.8032","13.0957","11","2.1"
"42680.40678171296","42.8935","13.1667","8.4","2.2"
"42680.40740358796","43.0505","13.0913","6.1","2"
"42680.40899085648","43.052","13.0138","5","2.1"
"42680.41312141204","42.9243","13.1617","9.1","2.3"
"42680.41992094908","42.7553","13.2122","10.1","2.1"
"42680.42020972222","42.7807","13.1982","9.9","2.4"
"42680.42285092593","42.9192","13.1205","10.5","2.3"
"42680.42769189815","42.7848","13.1393","10","2.4"
"42680.43323402778","42.7757","13.1183","13.5","2.2"
"42680.43570138889","42.8565","13.2327","9.199999999999999","3.1"
"42680.43901481482","43.0105","13.052","4.9","2"
"42680.44333703704","42.8315","13.2328","14.1","2.5"
"42680.44360706019","42.8133","13.1048","10.7","2.2"
"42680.44646886574","42.9123","13.1118","10.1","2.2"
"42680.44697060185","42.8917","13.1653","9","2.5"
"42680.454878125","42.7848","13.1318","10","2.2"
"42680.45692106481","42.7902","13.136","10.9","2.1"
"42680.45997476852","42.5413","13.2328","9.199999999999999","2.2"
"42680.46087280093","42.8518","13.1608","12.1","2.1"
"42680.46265185185","42.6473","13.0002","10","2.4"
"42680.47423668981","42.9275","13.1522","9.699999999999999","2.3"
"42680.47825300926","42.8012","13.1807","10","2.7"
"42680.48149340277","43.0068","13.1017","9.5","2.3"
"42680.48302777778","42.946","13.2223","8.9","2"
"42680.487465625","42.9962","13.1067","8.5","2.3"
"42680.48835150463","42.9137","13.2107","9.300000000000001","2.3"
"42680.49168923611","42.858","13.0827","11.5","2.1"
"42680.49300509259","42.6413","13.3178","10.1","2.1"
"42680.50216875","42.8657","13.0692","11","2.1"
"42680.50269641203","42.5352","13.2855","14.4","2"
"42680.5048363426","42.8062","13.1228","11","2.1"
"42680.50906122685","42.8918","13.21","7.6","2.7"
"42680.51166111111","42.648","13.2733","12.8","2.2"
"42680.51714386574","42.9567","13.0317","9.4","3.2"
"42680.51951759259","42.8688","13.0947","12.3","2.6"
"42680.52385057871","42.8798","13.2178","7.6","2.1"
"42680.52859594907","43.0282","13.134","8.6","2.2"
"42680.53464375","42.8783","13.0192","10.4","2.2"
"42680.55098113426","42.8763","13.0943","11.3","2.1"
"42680.55203321759","42.7313","13.1835","9.300000000000001","2"
"42680.55335509259","42.8713","13.179","10","2.2"
"42680.56942476852","42.7998","13.1287","13.4","2.3"
"42680.57721724537","42.7653","13.1617","11.1","2.1"
"42680.58357175926","42.758","13.1759999999999","13.1","2.1"
"42680.58456631944","42.7277","13.1768","13.8","2.5"
"42680.58716527778","42.908","13.0572","10.5","2.2"
"42680.58791689815","42.8252","13.0787","10.8","2.2"
"42680.58862974537","42.9083","13.0529999999999","10.8","2"
"42680.59039178241","42.8182","13.1593","12.5","2.2"
"42680.59264525463","42.8128","13.1293","11","2.8"
"42680.59870405093","43.0372","13.0992","7.2","2.6"
"42680.60251238426","42.8248","13.082","10.5","2.3"
"42680.60482905093","42.7683","13.2927","13.9","2.5"
"42680.60482800926","42.7727","13.3027","15.4","2.7"
"42680.60670532408","42.8103","13.0993","11.1","2.4"
"42680.6069068287","42.96","13.0558","11.5","2.6"
"42680.61110752315","43.0197","13.1445","7.2","2"
"42680.61530023148","42.7892","13.1287","11","2.1"
"42680.61655636574","42.8418","13.0863","10.3","2"
"42680.61693113426","42.9357","13.0372","12.1","2.1"
"42680.61757326389","42.9112","13.2175","8.9","2.2"
"42680.6275994213","42.8053","13.1262","10.1","2.1"
"42680.63355914352","42.9447","13.2145","8.300000000000001","2.1"
"42680.63676516204","42.6783","13.2033","12.2","2"
"42680.63806273148","42.8585","13.0588","10.5","2.1"
"42680.63945347222","42.864","13.0967","9.9","2"
"42680.64060150463","43.0038","13.1457","9","2.1"
"42680.64187083334","42.9467","13.2097","9.199999999999999","2.6"
"42680.64240300926","42.7453","13.2185","12.6","2.3"
"42680.64375069444","42.924","13.2152","10.5","2.2"
"42680.6520494213","42.8758","12.9988","10.7","2"
"42680.65220439815","42.9302","13.038","10.8","2.4"
"42680.66818622685","42.7943","13.2078","10.6","2"
"42680.67308055556","42.775","13.1673","9.800000000000001","2.1"
"42680.67733113426","42.7063","13.1605","10.9","2.1"
"42680.67786064815","42.5893","13.2303","13.8","2.2"
"42680.68045046296","42.9447","13.1058","9.800000000000001","2"
"42680.69123321759","42.8423","13.2278","15.7","2.2"
"42680.69954537037","42.9087","13.1633","6.8","2.2"
"42680.70130277778","43.0153","13.0358","7.6","3.1"
"42680.70196145833","43.0167","13.0605","10.3","2.3"
"42680.71091481482","43.0688","13.0843","10","2.3"
"42680.71221967592","42.9217","13.2112","9.4","2"
"42680.71438831018","42.872","13.0859999999999","8.9","2.3"
"42680.71645648148","43.0657","13.0973","10","2.5"
"42680.72074826389","43.0112","13.113","10.4","2.1"
"42680.73022650463","42.7552","13.1923","10.2","2.2"
"42680.73177349537","42.9427","13.2185","9.199999999999999","2.5"
"42680.73659722223","42.9902","13.0398","6.3","2.1"
"42680.73990081019","42.7368","13.1437","12","2.7"
"42680.75232233796","42.7777","13.3022","15.6","2.7"
"42680.75336261574","42.6917","13.2633","12.4","2.4"
"42680.75355289352","42.7727","13.3082","14.7","2"
"42680.77389641204","43.018","13.0935","7","2.6"
"42680.77745231482","42.7933","13.1323","10.8","2.3"
"42680.77803472222","42.8157","13.1238","11","2.2"
"42680.77974444444","42.8235","13.2475","14.3","2"
"42680.78048125","42.8922","13.1387","8.9","2.1"
"42680.78363819444","42.8397","13.0895","11","2.1"
"42680.78724537037","42.8063","13.102","10.3","2.1"
"42680.79376979166","42.8888","13.1068","12.5","2.2"
"42680.79457708333","42.7755","13.267","14.3","2.3"
"42680.79890972222","42.9062","13.1113","11","2.2"
"42680.80967673611","42.9003","13.1855","10.6","2.3"
"42680.81270810185","42.841","13.1405","8.6","2.2"
"42680.83121701389","42.9832","13.1632","9.1","2.1"
"42680.83557673611","42.8863","13.1377","12.3","2.1"
"42680.83853541667","42.8003","13.1022","12.1","3"
"42680.84397650463","42.8058","13.1848","10.8","3.6"
"42680.84645150463","42.8897","13.2195","7.8","2"
"42680.84766944445","42.7943","13.1153","10.6","2.3"
"42680.85339247685","42.8047","13.0947","10.7","2.2"
"42680.85963298611","42.7313","13.2057","10.8","2.2"
"42680.86341053241","43.0603","13.0815","8.800000000000001","2.8"
"42680.86528472223","43.04","13.0738","9.5","2.6"
"42680.86664259259","42.8752","13.0738","10.5","2.5"
"42680.86980451389","42.8812","13.1892","7.3","2"
"42680.87691388889","42.7847","13.2018","9.9","2.3"
"42680.89657731482","42.938","13.2088","8.5","2.8"
"42680.90765636574","42.7218","13.1968","9.6","2"
"42680.91099699074","42.8808","13.1992","7.9","2"
"42680.91242083333","42.8988","13.1765","7.1","2.5"
"42680.91308819444","42.9653","13.0562","13.3","2"
"42680.92659976852","42.9147","13.2122","8.699999999999999","2.1"
"42680.94901701389","42.7378","13.1978","13","2.2"
"42680.95393402778","42.922","13.1413","10.2","2.6"
"42680.96752476852","42.7912","13.0843","10.7","2.3"
"42680.97571261574","42.6715","13.2328","12.2","2.1"
"42680.97704664352","43.0128","13.0747","9","2.3"
"42680.99387673611","42.7895","13.0965","10.1","2.3"
"42680.99533113426","42.9022","13.1943","7.9","2"
"42681.00022905093","42.8298","13.0842","12.3","2.5"
"42681.00064351852","42.775","13.0428","10.6","2"
"42681.00963287037","42.8282","13.0867","10.5","2"
"42681.01723090278","42.758","13.0742","10.6","2"
"42681.017621875","42.5762","12.9893","7.5","2.3"
"42681.02685266203","42.8843","13.2078","8.199999999999999","2.3"
"42681.02745231482","42.7313","13.1728","9.4","2.4"
"42681.03290972222","42.9652","13.1312","10","2.2"
"42681.03399444444","42.7918","13.1892","5.6","2.1"
"42681.0369306713","42.8712","13.1243","7.3","2"
"42681.03768032407","42.9033","13.2577","19.7","2.2"
"42681.03792974537","42.707","13.1435","12.9","2.1"
"42681.04183101852","42.8155","13.1323","9","2"
"42681.04220972223","43.0615","13.0693","9.9","2.1"
"42681.04321238426","43.0002","13.0717","10.9","2.2"
"42681.04679224537","42.7317","13.1837","8.699999999999999","2.2"
"42681.05093287037","42.7107","13.25","9.5","2"
"42681.05208460648","42.7998","13.1887","10","2"
"42681.05682071759","42.9273","13.2057","8.699999999999999","2.4"
"42681.05730752315","42.6635","13.2112","12.5","2.4"
"42681.05767939815","42.8403","13.1197","12.6","2.7"
"42681.05930138889","42.7688","13.1902","11","2.1"
"42681.0626880787","42.8338","13.0837","12.3","2.3"
"42681.06529699074","42.5393","13.2408","9.800000000000001","2"
"42681.07683576389","42.9322","13.2165","8.300000000000001","2.2"
"42681.07753912037","42.9343","13.2183","8.300000000000001","2.1"
"42681.08249502315","42.9358","13.2073","7.4","2.2"
"42681.09167546297","42.7393","13.2612","13.6","2.3"
"42681.09480127315","43.0332","13.0755","10.3","2.8"
"42681.09590254629","42.8927","13.2107","6.5","3.1"
"42681.10048090278","42.9148","13.1728","13.5","2"
"42681.102353125","42.8702","13.105","9.800000000000001","2.3"
"42681.10899305555","42.8568","13.029","10","2.2"
"42681.12595972222","42.8238","13.1652","10.8","2.1"
"42681.13009814815","42.9003","13.1862","7.8","2.6"
"42681.13574375","42.8527","13.1348","14.8","2.2"
"42681.13756064815","42.8037","13.1828","10.4","2.9"
"42681.13859074074","42.9563","13.1423","10.8","2"
"42681.14018206018","42.8168","12.7713","10.2","2.1"
"42681.14272372685","42.8978","13.1827","8.1","2.8"
"42681.14419236111","42.8393","13.1192","12.2","2"
"42681.1619337963","42.7577","13.1978","13.1","2.4"
"42681.16262858796","42.75","13.1698","9.800000000000001","2.2"
"42681.1667443287","42.9327","13.2065","7.5","2"
"42681.16758275463","42.7942","13.1482","10.3","2"
"42681.16988599537","43.0305","13.2032","3.6","2"
"42681.18738842593","42.8993","13.1868","7.5","2.9"
"42681.19248252315","42.7333","13.2962","14.9","2.2"
"42681.19469745371","42.9397","13.2015","8.699999999999999","2.4"
"42681.1956212963","42.7263","13.2158","11.7","2"
"42681.19605671296","42.691","13.1722","10.9","2.4"
"42681.20001099537","42.763","13.1512","12.8","2.1"
"42681.20097847222","42.7467","13.1808","10.8","2.4"
"42681.20333761574","42.7903","13.0545","10.9","2.1"
"42681.20391851852","42.8955","13.1593","7.9","2"
"42681.20479733796","43.0122","12.8913","9.6","2.1"
"42681.20837766203","42.8338","13.206","5.1","2.1"
"42681.20929710648","42.8978","13.1873","8.199999999999999","2"
"42681.20991967592","42.9392","13.0418","10.1","2.1"
"42681.21326365741","42.688","13.2637","11.7","2.2"
"42681.21741967592","42.9448","13.2112","7.6","3.1"
"42681.21816840277","42.9503","13.2022","8.4","2.7"
"42681.22033391204","42.5638","13.285","10.9","2.2"
"42681.22338657407","42.7022","13.2308","10.1","2.2"
"42681.22676099537","43.0328","13.0553","10.5","2.1"
"42681.22722766204","43.0257","13.0467","10.2","2.1"
"42681.22989236111","42.8552","13.1373","7.7","2"
"42681.23047453703","42.8603","13.1338","7.6","2.1"
"42681.23104502315","42.7662","13.0723","9.800000000000001","2"
"42681.23864004629","43.0147","13.1155","8.1","2.4"
"42681.2441962963","42.7282","13.1967","10.9","2"
"42681.24558958333","42.9288","13.205","7.8","2.8"
"42681.24629074074","42.8582","13.1322","8","2.9"
"42681.24827349537","42.8547","13.1377","8.1","2"
"42681.2486287037","43.1665","13.4482","21.3","2.4"
"42681.24919039352","42.7228","13.0737","14","2.1"
"42681.25123414352","42.8137","12.7733","10.6","2.4"
"42681.25204756945","42.8683","13.155","11.5","2.4"
"42681.25251273148","43.0233","13.1193","2.3","2"
"42681.25818402778","42.7427","13.0747","11.6","2.1"
"42681.26093425926","42.9208","13.2038","8.9","2.2"
"42681.2633755787","43.0389999999999","13.0437","10","2"
"42681.2648875","42.8147","12.7667","9.6","2.1"
"42681.2655613426","42.8998","13.183","7.1","2.6"
"42681.27223888889","42.8633","13.0287","10.3","2.1"
"42681.27661597222","42.6539999999999","13.2352","13.4","2.2"
"42681.27929930556","42.8353","13.2102","8.4","2.3"
"42681.28138622685","42.7173","13.1397","10.6","2"
"42681.28265046296","43.0292","13.0088","8.699999999999999","2.1"
"42681.28676157408","42.7077","13.1423","11.3","2.7"
"42681.28885509259","42.5662","13.2812","10.9","2.1"
"42681.29109351852","42.7052","13.1487","10.4","2.3"
"42681.29214398148","43.0573","13.075","9.800000000000001","2.4"
"42681.29609178241","42.7033","13.2397","9.699999999999999","2.2"
"42681.29810231482","42.8208","13.107","9.9","2.5"
"42681.301478125","42.9618","13.0667","12.2","2"
"42681.30320115741","42.7008","13.2542","12.3","2.3"
"42681.30423090278","42.8677","13.068","11.1","2.3"
"42681.30661967592","42.9357","13.2137","8.6","2.7"
"42681.30698310185","42.795","13.1062","10.4","2.7"
"42681.30895439815","43.059","13.0693","9.300000000000001","2"
"42681.31568715278","42.8087","13.0928","10.3","2.2"
"42681.31613842593","42.7137","13.1505","15","2.3"
"42681.32439861111","42.8715","13.1878","7.7","2.1"
"42681.3258525463","42.9005","13.0722","11.1","2.4"
"42681.32818125","42.9395","13.2202","9.4","2.3"
"42681.33458252315","42.7442","13.2093","11.4","2"
"42681.33524537037","42.5453","13.2417","10.3","2.5"
"42681.33587118056","42.7353","12.9977","12.8","2.6"
"42681.3368837963","42.9472","13.2047","7.5","2.2"
"42681.34018796296","42.8125","12.7627","9.4","2.5"
"42681.34154895833","42.9113","13.2293","10.3","2"
"42681.35559050926","42.8885","13.129","9.800000000000001","2"
"42681.3591474537","42.9338","13.2023","7.7","2.6"
"42681.36322905093","42.8247","13.1907","12.4","2.1"
"42681.3656712963","42.81","13.134","9.199999999999999","2.7"
"42681.36819409722","42.8158","12.7787","9.300000000000001","2"
"42681.37625578704","42.7457","13.1832","10.1","2"
"42681.37913796296","42.8747","13.1907","8.4","3.2"
"42681.38303854167","42.8233","13.1752","10","2"
"42681.38760300926","42.843","13.2537","13.7","2.3"
"42681.39016354167","42.8487","13.0797","10.3","2.5"
"42681.39728530093","42.7347","13.1858","13.3","2.2"
"42681.40097824074","42.8543","13.0123","10.1","2.1"
"42681.40135243056","42.8288","13.2532","12.5","2.2"
"42681.41086284722","42.7653","13.2413","12","2.1"
"42681.41562395833","42.6183","13.3377","11.1","2.3"
"42681.41694398148","42.8028","13.1953","8.800000000000001","2.4"
"42681.41870405093","42.8083","13.1935","9.9","2"
"42681.41963101852","42.9238","13.19","10.2","2.4"
"42681.44533784722","43.0175","13.0958","7.6","2"
"42681.45620833334","42.7917","13.2727","15.1","2"
"42681.47911782408","42.8548","13.1409999999999","7.6","2.5"
"42681.48177546296","42.9747","13.1255","9.6","2"
"42681.48860775463","42.5697","13.2107","10.8","2"
"42681.490775","42.7608","13.2132","10.1","2.2"
"42681.50729965277","42.9382","13.0917","7","2.5"
"42681.51516423611","42.9738","13.0627","11.8","2.2"
"42681.52609479167","42.7257","13.2102","11.6","2.1"
"42681.53011273148","42.8178","12.7662","9.1","2.1"
"42681.531040625","42.8488","13.0855","10.2","2"
"42681.53175243056","42.8118","13.0433","10.5","2.5"
"42681.53770578704","42.8982","13.187","10.1","2.4"
"42681.54457141204","42.6765","13.2032","10.9","2"
"42681.54587939815","42.7913","13.1872","9.199999999999999","2.2"
"42681.54937939815","43.0247","13.0487","8.800000000000001","2.5"
"42681.55502083333","42.9347","13.2002","11.1","2"
"42681.56135798611","43.0217","13.1003","7.4","2.3"
"42681.56157384259","42.7943","13.1698","9","2.3"
"42681.59397939815","43.0347","13.0538","9.9","2"
"42681.59492997685","42.5445","13.2422","10.4","2"
"42681.6031625","43.0117","13.0432","7.7","2.6"
"42681.60406631944","42.9202","13.0443","11","2.2"
"42681.60732685185","42.8675","13.0785","11","3.1"
"42681.60997511574","42.9017","13.0968","10.8","2.3"
"42681.61894849537","42.6655","13.2913","8.9","2.2"
"42681.62882314814","42.8069999999999","13.1292","10.3","2.2"
"42681.63249131945","42.9823","13.0493","9.9","2"
"42681.64215520833","42.9432","13.0577","11.2","2"
"42681.64467789352","43.0587","13.0908","9.4","2"
"42681.64540439815","42.9038","13.0455","9.800000000000001","2"
"42681.65029548611","42.7778","13.2033","8.6","2.6"
"42681.66542303241","42.9035","13.193","8","2"
"42681.66726331018","42.7708","13.2147","10.4","2.6"
"42681.68000023148","42.9413","13.1182","11.7","2.5"
"42681.68441319445","42.9463","13.1132","10.6","2.2"
"42681.685175","42.757","13.2513","10.9","2"
"42681.69047939814","42.8273","13.0647","11","2.2"
"42681.69910474537","42.5707","13.2758","13.3","2"
"42681.70396759259","42.9225","13.1918","9.5","2"
"42681.70676851852","42.7705","13.2108","9.4","2.7"
"42681.70965601852","42.7187","13.1252","11.1","2.2"
"42681.72096145833","42.7693","13.2117","9.699999999999999","2.2"
"42681.73923483797","42.8673","13.1263","9","2.3"
"42681.74186921296","42.89","13.1653","7.3","2"
"42681.74375543981","42.9552","13.1333","8.699999999999999","2.5"
"42681.74430057871","42.7557","13.2408","12.9","2.2"
"42681.75082013889","42.7588","13.1953","8.9","2.3"
"42681.76127708334","42.7327","13.1667","9","2.2"
"42681.77121712963","42.7307","13.1458","11.2","2.5"
"42681.7713818287","42.6313","13.1642","14.1","2.1"
"42681.78022442129","42.9108","13.1443","7.2","2"
"42681.7865994213","42.7973","13.2","10.5","2"
"42681.7894380787","42.9137","13.1188","9.6","2.3"
"42681.79065405093","43.0158","13.1355","8.9","3.4"
"42681.79203506945","43.0163","13.1403","8.699999999999999","3.1"
"42681.81632789352","42.6808","13.1477","12.9","2.1"
"42681.8194630787","42.8505","13.0098","10","2.1"
"42681.82586192129","42.7713","13.1522","10.5","2.4"
"42681.82646608796","42.9243","13.2147","9.1","2.4"
"42681.83024259259","42.7955","13.0813","10.3","2.1"
"42681.85623611111","42.8077","12.78","9.800000000000001","2"
"42681.85812083333","42.8988","13.1785","8.800000000000001","3"
"42681.86379131945","43.0397","13.0665","9.9","2.2"
"42681.86446157407","42.8893","13.1523","10.9","2"
"42681.86910092593","42.9128","13.2122","17","2.3"
"42681.87241851852","42.8878","13.1512","12.6","3.8"
"42681.88631134259","42.9403","13.2098","9.199999999999999","2.9"
"42681.90143206019","42.9603","13.1507","2.7","2"
"42681.9021412037","42.8725","13.0875","10.3","2.4"
"42681.91910625","42.5298","13.2608","12.7","2.1"
"42681.92192928241","42.9425","13.2047","9","2.1"
"42681.933315625","42.8125","13.1723","9.800000000000001","2.5"
"42681.969175","42.9947","13.1275","10.2","2"
"42681.97675960648","43.1027","13.0043","10.8","2"
"42682.0109255787","42.9198","13.0398","11","2.3"
"42682.01593252315","42.8663","13.1513","8.199999999999999","2"
"42682.01699560185","43.0042","13.06","7.3","2"
"42682.02569016204","42.6292","13.2208","11.6","2"
"42682.03144386574","43.0178","13.0823","10.4","2.2"
"42682.03216087963","43.0032","13.1475","8.1","2"
"42682.03287291666","43.053","13.0585","10.2","2"
"42682.03981226852","42.98","13.1427","13.4","2.1"
"42682.04523078704","42.8397","13.1942","9.5","2.1"
"42682.056240625","43.0078","13.1429999999999","8","2.6"
"42682.06154340278","42.8057","13.1712","8.6","2.8"
"42682.0846224537","42.7222","13.1982","10.1","2.3"
"42682.10450497685","42.8958","13.195","10.2","2"
"42682.11195231482","42.8028","13.0953","11.1","2.1"
"42682.11735925926","42.8952","13.137","10","2"
"42682.12740601852","42.794","13.1977","10.1","2.1"
"42682.12757361111","42.8753","13.0845","10.4","2.1"
"42682.13403194444","42.8357","13.1648","10.9","2.5"
"42682.1433537037","43.0022","13.0557","9.4","2"
"42682.14576597222","42.8727","13.0608","9.699999999999999","2"
"42682.14816805556","42.9467","13.1373","10.1","2.1"
"42682.15502569445","42.8842","13.197","6.6","2.1"
"42682.1569369213","42.9433","13.1162","11.1","2.5"
"42682.2104537037","42.9212","13.2148","9.1","2.1"
"42682.21595300926","42.9225","13.0448","11.1","2"
"42682.2167224537","42.7787","13.2283","13.5","2"
"42682.23332152778","42.9128","13.0977","11.5","2"
"42682.24012002315","42.9852","13.058","9.6","2"
"42682.24904317129","42.6748","13.2102","11.1","2.3"
"42682.25256261574","42.5447","13.239","10.5","2.1"
"42682.2629162037","42.6598","13.2165","10.9","2.2"
"42682.27316273148","42.9158","13.1652","9.300000000000001","2"
"42682.27963263889","42.7228","13.2187","13.6","2.5"
"42682.29796296296","42.7132","13.243","11.4","2.1"
"42682.30576793981","42.8982","13.1842","7.5","3"
"42682.30691446759","42.8983","13.1893","9","2.4"
"42682.31121689815","42.7975","13.1417","10","2.9"
"42682.31247199074","43.0157","13.0735","9.699999999999999","2.3"
"42682.31511724537","42.8882","13.1175","8.9","2.8"
"42682.31573773148","42.7147","13.2122","10.3","2.2"
"42682.31673900463","42.8053","13.1498","10","2"
"42682.325325","42.8818","13.1655","8.300000000000001","2.3"
"42682.32750613426","42.9937","13.1487","5.8","2.5"
"42682.33377303241","42.8068","13.2102","9.300000000000001","3.4"
"42682.33606967593","42.6968","13.1482","11","2"
"42682.33788298611","42.9128","12.9728","7.9","2.2"
"42682.33877511574","42.8015","13.2088","8.800000000000001","2.5"
"42682.34291979167","42.8893","13.1068","10.8","2.1"
"42682.35478877315","42.8962","13.189","8.4","2"
"42682.3728806713","42.7972","13.1153","11","2.3"
"42682.38716921296","43.034","13.1028","7.6","2"
"42682.39452719907","42.7237","13.2977","12.6","2"
"42682.42809398148","42.8262","13.0448","9.9","3.2"
"42682.43727094907","42.9547","13.1372","9.1","2.2"
"42682.43769212963","42.8295","13.0382","9.300000000000001","2.2"
"42682.44538877315","42.8423","13.0552","10.3","2.1"
"42682.46478692129","43.0402","13.1148","9.1","2"
"42682.48939641203","42.907","13.0293","10.6","2"
"42682.50534456019","42.9732","13.1412","9","2"
"42682.52549155093","42.9732","13.1385","9.4","2.1"
"42682.54821203704","42.8882","13.2167","8.6","2.5"
"42682.55113217593","42.8432","13.0653","10.3","2.2"
"42682.5562255787","42.7883","13.2408","17.9","2.1"
"42682.56023831019","42.91","13.2213","8.6","2.2"
"42682.56184479166","42.9065","13.1958","8.199999999999999","2"
"42682.56723993055","42.9138","13.1988","9.1","2.1"
"42682.58159965277","42.8942","13.1898","8.300000000000001","2.3"
"42682.59799930556","42.8248","13.0268","9.199999999999999","2.3"
"42682.59829421296","42.6713","13.2203","14.7","2.5"
"42682.60278101852","43.0278","13.0978","9.6","2"
"42682.60446365741","42.8688","13.0418","11.1","2.1"
"42682.60475069445","42.6622","13.2153","13.5","2.3"
"42682.62550208333","42.7448","13.19","10.7","2"
"42682.63691967593","42.8953","13.0727","10.7","2"
"42682.64272627314","42.8358","13.1208","10.8","2.1"
"42682.64861828704","42.7352","13.2377","12.9","2.3"
"42682.65229780092","42.6087","13.3463","8","2"
"42682.65709467592","42.8778","13.1052","8.699999999999999","2.1"
"42682.66251504629","42.6507","13.2118","13.7","2.8"
"42682.66932939815","42.9555","13.1517","10.6","2.2"
"42682.68167951389","42.8313","13.0368","9.699999999999999","2"
"42682.68203854166","42.9833","13.0597","9.4","2.2"
"42682.69221030093","42.7577","13.2148","10.5","2"
"42682.69604930555","42.6947","13.2063","11.1","2.1"
"42682.69855891204","42.9063","13.1967","8.300000000000001","2.8"
"42682.7072587963","42.9138","13.2103","8","2"
"42682.71312534723","42.9258","13.1538","10.1","2.2"
"42682.71665127315","42.6707","13.3027","5.5","2.1"
"42682.71780162037","42.651","13.2135","12.5","2.7"
"42682.7193287037","42.8189999999999","13.1383","9.800000000000001","2.1"
"42682.72397268518","42.9472","13.0382","7.5","2"
"42682.73511990741","42.8028","13.1342","10","2.6"
"42682.73781122685","42.8018","13.1293","10.3","2.4"
"42682.75316631945","42.7607","13.2323","8.9","2.6"
"42682.76213206018","42.8018","13.1317","10","2"
"42682.79399837963","42.8977","13.1803","8.5","2.5"
"42682.79809212963","42.9518","13.0492","10.1","2.3"
"42682.7995613426","42.8228","13.2493","10.6","2"
"42682.80285856481","42.8818","13.214","8.9","2.2"
"42682.81173946759","42.8437","13.2638","15.9","2.2"
"42682.82342256945","42.9197","13.1453","10.6","2"
"42682.82685081018","42.7708","13.1403","10","2"
"42682.83783125","42.9063","13.0667","10.9","2.2"
"42682.84253530092","42.8153","13.1845","12.5","2.1"
"42682.86749780093","42.8677","13.1907","9.4","2.6"
"42682.88055844908","42.921","13.2148","8","2"
"42682.88128310185","42.6623","13.169","11","2"
"42682.88898020834","42.811","13.1563","10","2.1"
"42682.89341099537","43.0207","13.0897","7.7","2.2"
"42682.90927534722","42.8883","13.1563","8.6","2.7"
"42682.91731932871","42.8123","12.7663","8.4","3.3"
"42682.94579976852","42.9532","13.1302","8.199999999999999","2.2"
"42682.94657418982","42.5412","13.2393","9.4","2.1"
"42682.95127835648","42.9752","13.118","8.4","2"
"42682.97634027778","42.8508","13.0627","10.2","2.4"
"42682.97891030092","42.5505","13.2463","10.1","2.6"
"42682.99396527778","42.9238","13.1228","12.2","2.3"
"42682.99434907408","42.6898","13.237","12.9","2"
"42682.99735208333","42.8702","13.1227","7.6","2.1"
"42683.00419432871","42.666","13.1573","13.2","2"
"42683.00640462963","42.9","13.1782","9","2.2"
"42683.01274918982","42.9087","13.0608","9.5","2.1"
"42683.01553287037","42.8332","13.2232","13.7","2"
"42683.01803703704","43.0183","13.0973","3.9","2.8"
"42683.02476863426","42.9427","13.2918","10.3","2.2"
"42683.02581435185","42.9432","13.207","8.9","2.1"
"42683.02666585648","42.8478","13.0677","10.1","2.1"
"42683.03657094907","43.0058","13.067","9","2.9"
"42683.04234780093","42.8839999999999","13.1988","8.699999999999999","2"
"42683.05748587963","42.9413","13.1182","10.7","2"
"42683.0589744213","42.895","13.1872","8.300000000000001","2.6"
"42683.06881875","42.8832","13.139","9.1","2"
"42683.07233541667","42.8982","13.1917","8.1","2.6"
"42683.076371875","42.5467","13.254","10.1","2"
"42683.07749108796","42.7373","13.0773","11","2"
"42683.07892916667","42.9568","13.1503","10.9","2.2"
"42683.08521319444","43.0153","13.1425","7.7","2.8"
"42683.09239247685","42.8903","13.1915","7.9","2.1"
"42683.09783576389","42.8923","13.1818","7.9","2.6"
"42683.10487719908","42.7027","13.2162","10.2","2.2"
"42683.11206701389","43.0853","13.0365","8.699999999999999","2.1"
"42683.12210810185","42.6518","13.2232","10","2.2"
"42683.12279918981","42.9643","13.0235","12.2","2.2"
